NPK.TO,2018-03-29,0.810000,0.860000,0.780000,0.780000,0.780000,60300
NPK.TO,2018-04-02,0.790000,0.800000,0.760000,0.770000,0.770000,28200
OGC.TO,2018-03-28,3.590000,3.590000,3.440000,3.440000,3.440000,1378400
OGC.TO,2018-03-29,3.440000,3.510000,3.430000,3.470000,3.470000,2076700
OGC.TO,2018-04-02,3.490000,3.580000,3.480000,3.520000,3.520000,1246700
OMI.TO,2018-03-28,0.120000,0.120000,0.120000,0.120000,0.120000,0
OMI.TO,2018-03-29,0.120000,0.120000,0.120000,0.120000,0.120000,5000
OMI.TO,2018-04-02,0.120000,0.125000,0.115000,0.115000,0.115000,22000
OPS.TO,2018-03-28,0.950000,0.960000,0.930000,0.960000,0.960000,18000
OPS.TO,2018-03-29,0.950000,0.950000,0.930000,0.930000,0.930000,16600
OPS.TO,2018-04-02,0.890000,0.930000,0.890000,0.920000,0.920000,8300
OSK.TO,2018-03-28,2.530000,2.570000,2.410000,2.560000,2.560000,537400
OSK.TO,2018-03-29,2.580000,2.590000,2.510000,2.550000,2.550000,343800
OSK.TO,2018-04-02,2.560000,2.570000,2.440000,2.460000,2.460000,263800
OSP.TO,2018-03-28,5.750000,5.750000,5.530000,5.530000,5.530000,8000
OSP.TO,2018-03-29,5.550000,5.550000,5.320000,5.400000,5.400000,7100
OSP.TO,2018-04-02,5.230000,5.230000,4.850000,5.050000,5.050000,33400
OXC.TO,2018-03-28,0.200000,0.200000,0.200000,0.200000,0.200000,0
OXC.TO,2018-03-29,0.200000,0.200000,0.200000,0.200000,0.200000,4500
OXC.TO,2018-04-02,0.200000,0.200000,0.200000,0.200000,0.200000,0
P.TO,2018-03-28,0.250000,0.260000,0.250000,0.250000,0.250000,45200
P.TO,2018-03-29,0.240000,0.250000,0.240000,0.250000,0.250000,325400
P.TO,2018-04-02,0.250000,0.260000,0.250000,0.250000,0.250000,568500
PAAS.TO,2018-03-28,20.600000,20.850000,20.379999,20.500000,20.500000,264700
PAAS.TO,2018-03-29,20.530001,20.799999,20.430000,20.770000,20.770000,245100
PAAS.TO,2018-04-02,20.940001,21.280001,20.809999,20.930000,20.930000,138500
PATH.TO,2018-03-28,3.520000,3.610000,3.420000,3.610000,3.610000,2200
PATH.TO,2018-03-29,3.510000,3.760000,3.510000,3.510000,3.510000,9600
PATH.TO,2018-04-02,3.420000,3.420000,3.420000,3.420000,3.420000,300
PBH.TO,2018-03-28,114.389999,116.910004,114.080002,116.419998,116.419998,106500
PBH.TO,2018-03-29,116.500000,119.000000,116.309998,118.500000,118.500000,95200
PBH.TO,2018-04-02,118.580002,118.809998,116.529999,116.930000,116.930000,44000
PBL.TO,2018-03-28,22.660000,22.660000,21.200001,21.270000,21.270000,7400
PBL.TO,2018-03-29,21.160000,22.000000,21.150000,21.260000,21.260000,15400
PBL.TO,2018-04-02,21.980000,21.980000,21.330000,21.510000,21.510000,13300
PG.TO,2018-03-28,2.920000,2.940000,2.620000,2.730000,2.730000,992900
PG.TO,2018-03-29,2.770000,2.840000,2.760000,2.820000,2.820000,418500
PG.TO,2018-04-02,2.830000,2.850000,2.780000,2.790000,2.790000,728800
PGLC.TO,2018-03-28,2.530000,2.590000,2.520000,2.560000,2.560000,3500
PGLC.TO,2018-03-29,2.550000,2.550000,2.550000,2.550000,2.550000,1000
PGLC.TO,2018-04-02,2.550000,2.550000,2.550000,2.550000,2.550000,0
PHX.TO,2018-03-28,1.910000,1.980000,1.880000,1.980000,1.980000,16900
PHX.TO,2018-03-29,1.970000,1.990000,1.850000,1.940000,1.940000,17500
PHX.TO,2018-04-02,1.880000,1.900000,1.850000,1.900000,1.900000,16000
PIC-A.TO,2018-03-28,7.560000,7.650000,7.560000,7.650000,7.650000,3000
PIC-A.TO,2018-03-29,7.650000,7.750000,7.650000,7.750000,7.750000,11400
PIC-A.TO,2018-04-02,7.750000,7.830000,7.680000,7.690000,7.690000,24265
PJC-A.TO,2018-03-28,24.400000,24.500000,24.370001,24.469999,24.469999,41732
PJC-A.TO,2018-03-29,24.530001,24.580000,24.469999,24.559999,24.559999,103146
PJC-A.TO,2018-04-02,24.559999,24.580000,24.450001,24.500000,24.500000,105739
PL.TO,2018-03-28,14.950000,14.990000,14.550000,14.700000,14.700000,13600
PL.TO,2018-03-29,14.610000,14.800000,14.610000,14.660000,14.660000,11200
PL.TO,2018-04-02,14.600000,14.650000,14.100000,14.100000,14.100000,4400
PLC.TO,2018-03-28,26.520000,26.520000,25.530001,25.830000,25.830000,53500
PLC.TO,2018-03-29,24.750000,25.299999,24.170000,24.549999,24.549999,148600
PLC.TO,2018-04-02,24.520000,25.030001,24.520000,24.799999,24.799999,34100
PLI.TO,2018-03-28,1.240000,1.260000,1.210000,1.240000,1.240000,827000
PLI.TO,2018-03-29,1.000000,1.000000,0.860000,0.880000,0.880000,13320800
PLI.TO,2018-04-02,0.760000,0.850000,0.710000,0.740000,0.740000,7426200
PMT.TO,2018-03-28,0.660000,0.680000,0.650000,0.680000,0.680000,10400
PMT.TO,2018-03-29,0.640000,0.800000,0.630000,0.800000,0.800000,42300
PMT.TO,2018-04-02,0.800000,0.800000,0.750000,0.750000,0.750000,6300
PMTS.TO,2018-03-28,3.880000,3.950000,3.880000,3.950000,3.950000,200
PMTS.TO,2018-03-29,3.950000,3.950000,3.950000,3.950000,3.950000,0
PMTS.TO,2018-04-02,3.950000,3.950000,3.950000,3.950000,3.950000,0
POM.TO,2018-03-28,1.250000,1.260000,1.140000,1.150000,1.150000,21800
POM.TO,2018-03-29,1.110000,1.140000,1.030000,1.120000,1.120000,121100
POM.TO,2018-04-02,1.100000,1.140000,1.070000,1.100000,1.100000,20700
POW.TO,2018-03-28,28.700001,29.360001,28.559999,29.180000,29.180000,766400
POW.TO,2018-03-29,29.209999,29.480000,29.020000,29.400000,29.400000,1111000
POW.TO,2018-04-02,29.350000,29.360001,28.889999,29.180000,29.180000,712000
PPL.TO,2018-03-28,39.680000,40.160000,39.509998,39.520000,39.520000,1098400
PPL.TO,2018-03-29,39.720001,40.279999,39.540001,40.200001,40.200001,1606000
PPL.TO,2018-04-02,40.060001,40.099998,39.080002,39.220001,39.220001,929500
PSI.TO,2018-03-28,17.450001,17.450001,16.990000,17.049999,17.049999,100300
PSI.TO,2018-03-29,17.150000,17.360001,17.120001,17.250000,17.250000,143200
PSI.TO,2018-04-02,17.200001,17.280001,16.610001,16.969999,16.969999,159000
PSK.TO,2018-03-28,27.780001,28.100000,27.430000,27.670000,27.670000,303200
PSK.TO,2018-03-29,27.719999,28.260000,27.629999,28.170000,28.170000,499900
PSK.TO,2018-04-02,28.040001,28.170000,27.790001,27.940001,27.940001,308000
PSLV.TO,2018-03-28,7.800000,7.800000,7.670000,7.790000,7.790000,1200
PSLV.TO,2018-03-29,7.800000,7.970000,7.790000,7.790000,7.790000,1700
PSLV.TO,2018-04-02,7.750000,7.800000,7.750000,7.800000,7.800000,1500
PTG.TO,2018-03-28,2.130000,2.130000,1.970000,2.040000,2.040000,164500
PTG.TO,2018-03-29,2.040000,2.190000,2.000000,2.190000,2.190000,33800
PTG.TO,2018-04-02,2.150000,2.180000,2.050000,2.070000,2.070000,53300
PTM.TO,2018-03-28,0.410000,0.410000,0.390000,0.390000,0.390000,79300
PTM.TO,2018-03-29,0.390000,0.390000,0.380000,0.380000,0.380000,39700
PTM.TO,2018-04-02,0.370000,0.370000,0.360000,0.360000,0.360000,52100
PTS.TO,2018-03-28,12.500000,12.610000,12.500000,12.500000,12.500000,4500
PTS.TO,2018-03-29,12.740000,12.750000,12.550000,12.750000,12.750000,10400
PTS.TO,2018-04-02,12.600000,12.610000,12.050000,12.220000,12.220000,27400
PVG.TO,2018-03-28,8.680000,8.680000,8.390000,8.510000,8.510000,248400
PVG.TO,2018-03-29,8.530000,8.630000,8.460000,8.560000,8.560000,388600
PVG.TO,2018-04-02,8.650000,9.000000,8.650000,8.770000,8.770000,408300
PXT.TO,2018-03-28,18.270000,18.290001,17.820000,17.950001,17.950001,519200
PXT.TO,2018-03-29,17.920000,18.389999,17.920000,18.120001,18.120001,487000
PXT.TO,2018-04-02,18.020000,18.120001,17.520000,17.670000,17.670000,456100
PXX.TO,2018-03-28,1.090000,1.090000,1.030000,1.030000,1.030000,121700
PXX.TO,2018-03-29,1.050000,1.050000,1.030000,1.050000,1.050000,98800
PXX.TO,2018-04-02,1.060000,1.060000,1.050000,1.050000,1.050000,46300
PZA.TO,2018-03-28,14.130000,14.210000,14.000000,14.160000,14.160000,8000
PZA.TO,2018-03-29,14.190000,14.190000,14.040000,14.150000,14.150000,4100
PZA.TO,2018-04-02,14.080000,14.220000,13.980000,14.000000,14.000000,17800
R.TO,2018-03-28,0.270000,0.280000,0.265000,0.265000,0.265000,27300
R.TO,2018-03-29,0.260000,0.260000,0.260000,0.260000,0.260000,20500
R.TO,2018-04-02,0.260000,0.270000,0.260000,0.265000,0.265000,66000
RBA.TO,2018-03-28,40.150002,40.419998,39.849998,40.389999,40.389999,194800
RBA.TO,2018-03-29,40.450001,40.790001,40.360001,40.500000,40.500000,123400
RBA.TO,2018-04-02,40.480000,40.650002,40.070000,40.090000,40.090000,135600
RCH.TO,2018-03-28,29.459999,29.730000,28.830000,29.709999,29.709999,61200
RCH.TO,2018-03-29,29.730000,30.139999,29.690001,30.120001,30.120001,38500
RCH.TO,2018-04-02,30.129999,30.129999,29.650000,29.879999,29.879999,94300
RCI-A.TO,2018-03-28,56.900002,56.900002,56.900002,56.900002,56.900002,0
RCI-A.TO,2018-03-29,56.900002,56.900002,56.900002,56.900002,56.900002,0
RCI-A.TO,2018-04-02,56.900002,58.000000,56.900002,58.000000,58.000000,687
RGX.TO,2018-03-28,0.050000,0.050000,0.050000,0.050000,0.050000,287200
RGX.TO,2018-03-29,0.050000,0.050000,0.050000,0.050000,0.050000,96000
RGX.TO,2018-04-02,0.050000,0.050000,0.050000,0.050000,0.050000,378000
RMX.TO,2018-03-28,1.230000,1.250000,1.230000,1.250000,1.250000,3300
RMX.TO,2018-03-29,1.250000,1.250000,1.250000,1.250000,1.250000,5000
RMX.TO,2018-04-02,1.250000,1.250000,1.210000,1.210000,1.210000,41900
ROOT.TO,2018-03-28,10.320000,10.330000,9.940000,10.190000,10.190000,50700
ROOT.TO,2018-03-29,10.280000,10.350000,10.100000,10.250000,10.250000,69300
ROOT.TO,2018-04-02,10.090000,10.280000,10.090000,10.170000,10.170000,15500
ROXG.TO,2018-03-28,1.050000,1.080000,0.980000,1.060000,1.060000,256300
ROXG.TO,2018-03-29,1.080000,1.080000,0.980000,1.010000,1.010000,639000
ROXG.TO,2018-04-02,1.030000,1.100000,1.030000,1.040000,1.040000,249100
RSI.TO,2018-03-28,6.220000,6.220000,6.140000,6.190000,6.100000,207700
RSI.TO,2018-03-29,6.190000,6.200000,6.160000,6.200000,6.200000,167100
RSI.TO,2018-04-02,6.180000,6.190000,6.150000,6.160000,6.160000,131500
RTG.TO,2018-03-28,0.160000,0.160000,0.160000,0.160000,0.160000,0
RTG.TO,2018-03-29,0.180000,0.180000,0.180000,0.180000,0.180000,500
RTG.TO,2018-04-02,0.160000,0.160000,0.160000,0.160000,0.160000,5100
RVX.TO,2018-03-28,1.720000,1.740000,1.720000,1.720000,1.720000,18200
RVX.TO,2018-03-29,1.760000,1.770000,1.680000,1.770000,1.770000,27600
RVX.TO,2018-04-02,1.660000,1.710000,1.640000,1.710000,1.710000,20600
S.TO,2018-03-28,1.120000,1.130000,1.080000,1.110000,1.110000,909300
S.TO,2018-03-29,1.120000,1.170000,1.090000,1.130000,1.130000,1337900
S.TO,2018-04-02,1.150000,1.150000,1.080000,1.100000,1.100000,686600
SAM.TO,2018-03-28,0.230000,0.230000,0.220000,0.230000,0.230000,23800
SAM.TO,2018-03-29,0.230000,0.230000,0.230000,0.230000,0.230000,5000
SAM.TO,2018-04-02,0.230000,0.230000,0.230000,0.230000,0.230000,3500
SAP.TO,2018-03-28,40.639999,41.119999,40.630001,41.099998,41.099998,308700
SAP.TO,2018-03-29,40.889999,41.419998,40.889999,41.349998,41.349998,418800
SAP.TO,2018-04-02,41.049999,41.500000,40.910000,40.959999,40.959999,266500
SBB.TO,2018-03-28,1.600000,1.600000,1.480000,1.540000,1.540000,326700
SBB.TO,2018-03-29,1.550000,1.590000,1.500000,1.580000,1.580000,130900
SBB.TO,2018-04-02,1.590000,1.650000,1.580000,1.620000,1.620000,161500
SBC.TO,2018-03-28,13.700000,13.830000,13.600000,13.790000,13.790000,16000
SBC.TO,2018-03-29,13.700000,13.740000,13.600000,13.700000,13.700000,8900
SBC.TO,2018-04-02,13.700000,13.700000,13.550000,13.570000,13.570000,6600
SBI.TO,2018-03-28,0.080000,0.080000,0.080000,0.080000,0.080000,10000
SBI.TO,2018-03-29,0.070000,0.070000,0.070000,0.070000,0.070000,122000
SBI.TO,2018-04-02,0.070000,0.070000,0.070000,0.070000,0.070000,0
SCB.TO,2018-03-28,0.790000,0.800000,0.790000,0.800000,0.800000,12800
SCB.TO,2018-03-29,0.780000,0.780000,0.750000,0.750000,0.750000,36300
SCB.TO,2018-04-02,0.780000,0.780000,0.780000,0.780000,0.780000,1100
SCL.TO,2018-03-28,24.150000,24.290001,23.770000,23.830000,23.830000,117600
SCL.TO,2018-03-29,23.930000,24.570000,23.820000,24.400000,24.400000,68700
SCL.TO,2018-04-02,24.340000,24.400000,23.770000,24.040001,24.040001,65200
SGQ.TO,2018-03-28,0.170000,0.170000,0.170000,0.170000,0.170000,0
SGQ.TO,2018-03-29,0.170000,0.170000,0.170000,0.170000,0.170000,0
SGQ.TO,2018-04-02,0.170000,0.170000,0.170000,0.170000,0.170000,0
SHOP.TO,2018-03-28,162.910004,164.740005,156.000000,157.000000,157.000000,524500
SHOP.TO,2018-03-29,156.000000,162.639999,153.039993,160.320007,160.320007,533400
SHOP.TO,2018-04-02,161.419998,164.309998,155.619995,157.660004,157.660004,295200
SIA.TO,2018-03-28,17.480000,17.799999,17.440001,17.730000,17.730000,219200
SIA.TO,2018-03-29,17.780001,17.950001,17.780001,17.830000,17.830000,154900
SIA.TO,2018-04-02,17.860001,17.860001,17.580000,17.629999,17.629999,140700
SII.TO,2018-03-28,3.060000,3.140000,3.040000,3.080000,3.080000,411000
SII.TO,2018-03-29,3.090000,3.120000,3.060000,3.110000,3.110000,320800
SII.TO,2018-04-02,3.140000,3.170000,3.120000,3.130000,3.130000,353500
SIS.TO,2018-03-28,17.129999,17.219999,16.670000,17.010000,17.010000,70900
SIS.TO,2018-03-29,17.129999,17.549999,16.910000,17.250000,17.250000,75800
SIS.TO,2018-04-02,17.090000,17.090000,16.250000,16.389999,16.389999,114200
SJ.TO,2018-03-28,45.380001,45.450001,44.950001,45.009998,45.009998,83000
SJ.TO,2018-03-29,45.099998,45.619999,45.000000,45.509998,45.509998,99700
SJ.TO,2018-04-02,45.509998,45.639999,44.950001,45.220001,45.220001,87000
SMC.TO,2018-03-28,0.395000,0.395000,0.395000,0.395000,0.395000,5500
SMC.TO,2018-03-29,0.380000,0.400000,0.380000,0.400000,0.400000,32500
SMC.TO,2018-04-02,0.420000,0.420000,0.420000,0.420000,0.420000,500
SMT.TO,2018-03-28,3.270000,3.270000,3.270000,3.270000,3.270000,0
SMT.TO,2018-03-29,3.350000,3.350000,3.290000,3.300000,3.300000,4400
SMT.TO,2018-04-02,3.400000,3.420000,3.300000,3.320000,3.320000,24700
SOLG.TO,2018-03-28,0.410000,0.410000,0.410000,0.410000,0.410000,0
SOLG.TO,2018-03-29,0.410000,0.410000,0.410000,0.410000,0.410000,7500
SOLG.TO,2018-04-02,0.410000,0.410000,0.400000,0.400000,0.400000,3500
SOX.TO,2018-03-28,7.090000,7.340000,7.090000,7.310000,7.310000,34800
SOX.TO,2018-03-29,7.320000,7.490000,7.250000,7.480000,7.480000,51100
SOX.TO,2018-04-02,7.480000,7.490000,7.050000,7.180000,7.180000,56600
SPB.TO,2018-03-28,12.400000,12.480000,12.330000,12.430000,12.430000,258700
SPB.TO,2018-03-29,12.450000,12.450000,12.340000,12.340000,12.340000,179900
SPB.TO,2018-04-02,12.370000,12.400000,12.250000,12.300000,12.300000,167800
SPPP.TO,2018-03-28,11.110000,11.110000,11.110000,11.110000,11.110000,0
SPPP.TO,2018-03-29,11.000000,11.000000,11.000000,11.000000,11.000000,100
SPPP.TO,2018-04-02,10.900000,10.900000,10.900000,10.900000,10.900000,200
SQP.TO,2018-03-28,2.000000,2.000000,2.000000,2.000000,2.000000,0
SQP.TO,2018-03-29,2.000000,2.070000,2.000000,2.070000,2.070000,2100
SQP.TO,2018-04-02,2.000000,2.110000,2.000000,2.110000,2.110000,5100
SSL.TO,2018-03-28,6.180000,6.190000,6.020000,6.100000,6.100000,216100
SSL.TO,2018-03-29,6.120000,6.230000,6.100000,6.140000,6.140000,241400
SSL.TO,2018-04-02,6.160000,6.460000,6.150000,6.340000,6.340000,358900
STB.TO,2018-03-28,9.690000,9.720000,9.660000,9.680000,9.680000,440400
STB.TO,2018-03-29,9.670000,9.700000,9.640000,9.640000,9.640000,187000
STB.TO,2018-04-02,9.640000,9.690000,9.630000,9.650000,9.650000,239300
STLC.TO,2018-03-28,23.320000,24.290001,22.030001,22.780001,22.780001,142400
STLC.TO,2018-03-29,21.680000,21.879999,21.570000,21.799999,21.799999,578500
STLC.TO,2018-04-02,21.790001,21.790001,20.709999,21.129999,21.129999,186300
SVB.TO,2018-03-28,0.230000,0.240000,0.220000,0.230000,0.230000,750300
SVB.TO,2018-03-29,0.220000,0.230000,0.220000,0.230000,0.230000,31500
SVB.TO,2018-04-02,0.230000,0.230000,0.220000,0.230000,0.230000,146300
SVM.TO,2018-03-28,3.450000,3.470000,3.300000,3.380000,3.380000,346100
SVM.TO,2018-03-29,3.410000,3.470000,3.370000,3.470000,3.470000,273300
SVM.TO,2018-04-02,3.510000,3.520000,3.410000,3.420000,3.420000,249200
SW.TO,2018-03-28,21.840000,21.990000,20.549999,20.950001,20.950001,202500
SW.TO,2018-03-29,20.990000,21.360001,20.900000,21.250000,21.250000,158300
SW.TO,2018-04-02,21.270000,21.420000,20.879999,21.150000,21.150000,149300
SXI.TO,2018-03-28,0.490000,0.490000,0.490000,0.490000,0.490000,0
SXI.TO,2018-03-29,0.500000,0.500000,0.500000,0.500000,0.500000,88500
SXI.TO,2018-04-02,0.500000,0.500000,0.500000,0.500000,0.500000,0
SXP.TO,2018-03-28,4.290000,4.290000,4.180000,4.180000,4.180000,31300
SXP.TO,2018-03-29,4.190000,4.210000,4.160000,4.200000,4.200000,38200
SXP.TO,2018-04-02,4.170000,4.180000,4.020000,4.080000,4.080000,31900
T.TO,2018-03-28,44.590000,45.060001,44.580002,44.990002,44.990002,1098600
T.TO,2018-03-29,44.980000,45.330002,44.779999,45.240002,45.240002,1157800
T.TO,2018-04-02,45.200001,45.259998,44.799999,44.860001,44.860001,576800
TA.TO,2018-03-28,6.930000,6.980000,6.880000,6.920000,6.920000,685300
TA.TO,2018-03-29,6.930000,7.020000,6.900000,6.980000,6.980000,448800
TA.TO,2018-04-02,6.960000,7.000000,6.880000,6.940000,6.940000,365800
TAO.TO,2018-03-28,0.340000,0.340000,0.330000,0.340000,0.340000,120500
TAO.TO,2018-03-29,0.330000,0.340000,0.330000,0.340000,0.340000,20000
TAO.TO,2018-04-02,0.340000,0.340000,0.330000,0.330000,0.330000,32800
TBL.TO,2018-03-28,1.420000,1.420000,1.420000,1.420000,1.420000,2000
TBL.TO,2018-03-29,1.420000,1.430000,1.420000,1.430000,1.430000,9700
TBL.TO,2018-04-02,1.390000,1.430000,1.390000,1.430000,1.430000,42000
TC.TO,2018-03-28,71.870003,72.699997,71.870003,72.059998,72.059998,1100
TC.TO,2018-03-29,72.220001,72.220001,72.220001,72.220001,72.220001,100
TC.TO,2018-04-02,72.260002,72.260002,72.260002,72.260002,72.260002,300
TCL-A.TO,2018-03-28,25.139999,25.520000,25.070000,25.410000,25.410000,286677
TCL-A.TO,2018-03-29,25.490000,25.680000,25.290001,25.450001,25.450001,75466
TCL-A.TO,2018-04-02,25.450001,29.490000,25.450001,27.920000,27.920000,538309
TCL-B.TO,2018-03-28,25.190001,25.389999,25.190001,25.389999,25.389999,400
TCL-B.TO,2018-03-29,25.459999,25.549999,25.459999,25.549999,25.549999,400
TCL-B.TO,2018-04-02,25.549999,28.000000,25.549999,27.990000,27.990000,2900
TCS.TO,2018-03-28,16.000000,16.059999,16.000000,16.000000,16.000000,1500
TCS.TO,2018-03-29,15.850000,15.850000,15.750000,15.750000,15.750000,400
TCS.TO,2018-04-02,15.930000,15.950000,15.920000,15.950000,15.950000,3600
TCW.TO,2018-03-28,3.060000,3.060000,2.890000,2.960000,2.960000,3724000
TCW.TO,2018-03-29,2.950000,3.040000,2.950000,3.000000,3.000000,1709600
TCW.TO,2018-04-02,3.000000,3.000000,2.830000,2.880000,2.880000,1796500
TGL.TO,2018-03-28,1.730000,1.740000,1.700000,1.710000,1.710000,16700
TGL.TO,2018-03-29,1.710000,1.740000,1.690000,1.730000,1.730000,16700
TGL.TO,2018-04-02,1.720000,1.730000,1.690000,1.700000,1.700000,2300
TGO.TO,2018-03-28,5.280000,5.380000,5.200000,5.200000,5.200000,15100
TGO.TO,2018-03-29,5.240000,5.490000,5.160000,5.470000,5.470000,9800
TGO.TO,2018-04-02,5.280000,5.570000,5.200000,5.550000,5.550000,1000
TGZ.TO,2018-03-28,4.150000,4.290000,4.110000,4.280000,4.280000,365700
TGZ.TO,2018-03-29,4.300000,4.490000,4.290000,4.490000,4.490000,538300
TGZ.TO,2018-04-02,4.510000,4.750000,4.430000,4.640000,4.640000,670800
TH.TO,2018-03-28,9.010000,9.180000,8.830000,8.930000,8.930000,206000
TH.TO,2018-03-29,8.970000,9.390000,8.960000,9.330000,9.330000,160600
TH.TO,2018-04-02,9.320000,9.730000,9.230000,9.720000,9.720000,293000
THO.TO,2018-03-28,6.270000,6.300000,5.870000,5.920000,5.920000,787600
THO.TO,2018-03-29,6.010000,6.090000,5.970000,6.050000,6.050000,514100
THO.TO,2018-04-02,6.110000,6.350000,6.090000,6.220000,6.220000,561800
TI.TO,2018-03-28,1.370000,1.430000,1.320000,1.430000,1.430000,11000
TI.TO,2018-03-29,1.400000,1.400000,1.380000,1.380000,1.380000,400
TI.TO,2018-04-02,1.380000,1.380000,1.380000,1.380000,1.380000,0
TIH.TO,2018-03-28,55.119999,55.689999,55.029999,55.369999,55.369999,136900
TIH.TO,2018-03-29,55.540001,56.419998,55.540001,55.930000,55.930000,146700
TIH.TO,2018-04-02,55.990002,56.119999,54.959999,54.990002,54.990002,93400
TKO.TO,2018-03-28,1.460000,1.480000,1.420000,1.460000,1.460000,186300
TKO.TO,2018-03-29,1.470000,1.540000,1.470000,1.520000,1.520000,218500
TKO.TO,2018-04-02,1.520000,1.520000,1.450000,1.460000,1.460000,60400
TLB.TO,2018-03-28,0.310000,0.350000,0.310000,0.350000,0.350000,6500
TLB.TO,2018-03-29,0.250000,0.350000,0.250000,0.330000,0.330000,35700
TLO.TO,2018-03-28,0.060000,0.060000,0.060000,0.060000,0.060000,0
TLO.TO,2018-03-29,0.060000,0.060000,0.060000,0.060000,0.060000,3000
TLO.TO,2018-04-02,0.060000,0.060000,0.050000,0.060000,0.060000,194800
TMI.TO,2018-03-28,0.200000,0.200000,0.180000,0.180000,0.180000,82700
TMI.TO,2018-03-29,0.190000,0.190000,0.180000,0.190000,0.190000,43000
TMI.TO,2018-04-02,0.200000,0.200000,0.180000,0.200000,0.200000,19100
TML.TO,2018-03-28,0.540000,0.540000,0.520000,0.540000,0.540000,44800
TML.TO,2018-03-29,0.560000,0.560000,0.530000,0.530000,0.530000,3500
TML.TO,2018-04-02,0.570000,0.570000,0.530000,0.530000,0.530000,18900
TMQ.TO,2018-03-28,1.670000,1.670000,1.620000,1.620000,1.620000,3100
TMQ.TO,2018-03-29,1.620000,1.620000,1.620000,1.620000,1.620000,2100
TMQ.TO,2018-04-02,1.600000,1.600000,1.600000,1.600000,1.600000,2300
TOG.TO,2018-03-28,6.490000,6.500000,6.230000,6.400000,6.400000,501500
TOG.TO,2018-03-29,6.420000,6.660000,6.420000,6.600000,6.600000,638500
TOG.TO,2018-04-02,6.500000,6.600000,6.340000,6.380000,6.380000,386500
TOS.TO,2018-03-28,1.070000,1.070000,0.980000,1.030000,1.030000,322400
TOS.TO,2018-03-29,1.040000,1.050000,1.000000,1.050000,1.050000,209300
TOS.TO,2018-04-02,1.080000,1.100000,1.050000,1.050000,1.050000,187700
TOT.TO,2018-03-28,13.300000,13.420000,13.200000,13.210000,13.210000,26400
TOT.TO,2018-03-29,13.340000,13.750000,12.670000,13.750000,13.750000,28500
TOT.TO,2018-04-02,13.740000,13.740000,13.170000,13.650000,13.650000,17600
TSGI.TO,2018-03-28,33.580002,34.240002,33.240002,34.080002,34.080002,541000
TSGI.TO,2018-03-29,34.049999,35.980000,34.049999,35.560001,35.560001,1203300
TSGI.TO,2018-04-02,35.400002,35.520000,34.209999,34.230000,34.230000,623400
TSL.TO,2018-03-28,2.510000,2.510000,2.450000,2.500000,2.500000,16100
TSL.TO,2018-03-29,2.470000,2.550000,2.420000,2.550000,2.550000,8100
TSL.TO,2018-04-02,2.510000,2.520000,2.500000,2.500000,2.500000,5700
TV.TO,2018-03-28,1.280000,1.280000,1.220000,1.230000,1.230000,1346400
TV.TO,2018-03-29,1.240000,1.300000,1.230000,1.300000,1.300000,1992900
TV.TO,2018-04-02,1.270000,1.310000,1.250000,1.260000,1.260000,713800
TVK.TO,2018-03-28,10.000000,10.120000,10.000000,10.050000,10.050000,4000
TVK.TO,2018-03-29,9.870000,9.880000,9.870000,9.880000,9.880000,4100
TVK.TO,2018-04-02,9.860000,10.050000,9.850000,10.050000,10.050000,1800
TWC.TO,2018-03-28,11.200000,11.200000,11.000000,11.000000,11.000000,2600
TWC.TO,2018-03-29,11.000000,11.000000,11.000000,11.000000,11.000000,100
TWC.TO,2018-04-02,10.850000,10.850000,10.850000,10.850000,10.850000,300
TWM.TO,2018-03-28,1.380000,1.390000,1.350000,1.380000,1.380000,290200
TWM.TO,2018-03-29,1.390000,1.410000,1.370000,1.390000,1.390000,372000
TWM.TO,2018-04-02,1.360000,1.380000,1.350000,1.370000,1.370000,122800
TXG.TO,2018-03-28,7.590000,7.910000,7.290000,7.890000,7.890000,868100
TXG.TO,2018-03-29,7.830000,8.230000,7.810000,7.910000,7.910000,481200
TXG.TO,2018-04-02,8.010000,8.410000,7.780000,8.270000,8.270000,206300
TXP.TO,2018-03-28,0.220000,0.230000,0.220000,0.220000,0.220000,9300
TXP.TO,2018-03-29,0.220000,0.220000,0.210000,0.220000,0.220000,41300
TXP.TO,2018-04-02,0.230000,0.230000,0.220000,0.220000,0.220000,24000
TZS.TO,2018-03-28,2.580000,2.600000,2.560000,2.600000,2.600000,12600
TZS.TO,2018-03-29,2.580000,2.580000,2.570000,2.580000,2.580000,2700
TZS.TO,2018-04-02,2.610000,2.610000,2.610000,2.610000,2.610000,3600
TZZ.TO,2018-03-28,4.010000,4.050000,4.010000,4.010000,4.010000,6400
TZZ.TO,2018-03-29,4.040000,4.050000,3.980000,3.980000,3.980000,31100
TZZ.TO,2018-04-02,3.980000,4.050000,3.980000,4.000000,4.000000,29500
USA.TO,2018-03-28,4.420000,4.420000,4.210000,4.220000,4.220000,27600
USA.TO,2018-03-29,4.380000,4.380000,4.220000,4.230000,4.230000,18200
USA.TO,2018-04-02,4.230000,4.450000,4.230000,4.370000,4.370000,28200
VB.TO,2018-03-28,7.460000,7.460000,7.210000,7.280000,7.280000,27900
VB.TO,2018-03-29,7.280000,7.280000,7.030000,7.230000,7.230000,6600
